Date,Product,Region,Sales_Amount,Discount
2022-03-29,Product C,North,439.87393141310395,0.2479464270587287
2021-07-23,Product A,East,146.98844095609934,0.1338603662932631
2021-08-06,Product B,South,212.1700189686564,0.2417533597853499
2022-04-19,Product B,East,80.8274329821408,0.0023893214236353376
2022-03-08,Product A,South,393.41988106650024,0.27736831661304145
2021-12-07,Product C,North,233.73785424175298,0.13299195285515258
2022-07-05,Product A,East,391.6619298773793,0.16601405635972427
2022-09-04,Product C,East,456.6235299560578,0.07646467467446469
2021-10-16,Product B,South,154.74341619557993,0.22275924985212642
2021-09-11,Product C,East,413.3282136529781,0.022990741942574642
2021-12-23,Product D,South,76.59225053521398,0.26179074076405057
2021-01-23,Product B,South,454.4813246811113,0.2484350487019028
2022-06-06,Product D,South,342.8458464014363,0.06481803487342992
2021-04-10,Product A,South,443.4020258622582,0.2427973194855787
2021-06-29,Product A,North,50.08477980046185,0.23590731991844444
2021-08-11,Product A,South,126.08648166019663,0.1896649793261847
2022-10-21,Product C,West,225.39172434192145,0.11205605306990625
2022-03-18,Product B,East,220.77630651862336,0.08144962625456036
2022-08-31,Product A,West,152.0286723155798,0.06953507708680501
2021-11-21,Product A,North,221.72537294024005,0.09558268882908215
2022-05-31,Product B,West,107.98192040011467,0.2710675330297591
2021-01-16,Product A,East,235.74250816971173,0.023292232796634383
2021-12-02,Product D,West,411.0594481216689,0.24866138287588757
2021-09-15,Product B,North,265.581528396508,0.10466702251254707
2022-05-12,Product B,South,58.10004002534674,0.15647981880340744
2021-06-09,Product B,West,239.64981871066135,0.2383456900945472
2022-04-20,Product D,North,62.22875724087987,0.26531296410689137
2022-10-26,Product B,North,484.8095348180592,0.1034344260217941
2022-11-21,Product D,East,107.35428174029104,0.1385530443825331
2022-11-06,Product B,East,368.4597468487784,0.12435481944503768
2022-01-15,Product C,West,487.7493453014386,0.003975310051173164
2022-06-29,Product A,South,421.71757324995735,0.08878286665759698
2022-11-22,Product C,North,364.69191880679165,0.13775677011976853
2022-03-03,Product A,West,427.7574092753451,0.12332808266413192
2022-09-05,Product D,North,491.8094119672824,0.21657876825470382
2021-09-25,Product C,North,329.6050237640883,0.11544108516633096
2022-07-31,Product B,South,301.6331630731969,0.14681293469120107
2022-02-21,Product A,South,332.7071497084766,0.128882577639709
2021-06-17,Product A,West,289.7041490426997,0.22218784466831115
2021-02-12,Product C,South,335.79009765937343,0.25889171969608876
2022-07-10,Product D,South,252.42899358765166,0.15956672370225425
2021-10-12,Product C,West,148.29943229748818,0.23682965825855734
2022-02-01,Product D,South,104.11125193025404,0.08903600460595518
2021-01-12,Product D,East,80.75342098951718,0.1624108830471806
2022-08-30,Product A,North,168.49210268894004,0.10356898610099173
2021-10-29,Product C,North,70.75560395108022,0.12426027767154908
2021-09-10,Product C,North,305.2268509637235,0.21972415944380055
2022-05-14,Product D,North,177.72280116058414,0.2644987446998138
2021-02-04,Product C,West,421.04066363916445,0.036448617326329626
2022-12-28,Product B,North,83.4083928447739,0.19039177694621415
2021-03-31,Product B,North,151.85817245366866,0.17464314227333955
2022-08-28,Product C,North,378.61076619056564,0.03552451175277956
2022-08-25,Product C,North,319.46373337257114,0.06356829913203273
2022-02-22,Product D,East,79.0210720621254,0.09330074841980408
2021-04-25,Product B,North,444.75775572299017,0.05007932124525044
2022-09-09,Product B,East,,0.07311884475730253
2021-07-15,Product A,West,198.68360174409824,0.08028023965851225
2022-05-16,Product D,South,,0.10070214991171789
2022-09-18,Product A,North,495.06276125757825,0.2248171358403477
2022-05-08,Product B,South,331.7792772169122,0.17157366115518022
2021-03-16,Product D,South,289.0924342556266,0.29587400158542043
2022-02-17,Product C,West,427.168482598366,0.1244207480902413
2022-01-11,Product D,South,178.3806522607924,0.22615952215107749
2022-02-24,Product C,East,243.1321670283606,0.2614405264129601
2022-12-30,Product C,South,170.49950396975038,0.20369354791141256
2021-10-04,Product D,South,405.12238096492916,0.12355942212524879
2022-11-07,Product C,South,308.0072055358481,0.22607838922372586
2022-01-29,Product A,North,346.4712815630317,0.061100141331805455
2022-04-02,Product B,North,163.53826242773295,0.09826564955403973
2021-07-11,Product C,East,149.1013856197918,0.16400557652978662
2022-11-20,Product A,East,269.7685830423224,0.1726228161858445
2021-04-09,Product C,North,381.90458709177204,0.006642442641788837
2022-07-02,Product B,East,286.35789088407205,0.2835342566268026
2021-04-06,Product A,North,64.69055489555087,0.208988181365217
2022-10-26,Product B,West,440.84817784412996,0.14871112506956732
2022-10-25,Product B,South,79.10910208180921,0.2799381703224925
2021-07-09,Product A,South,480.12101767433853,0.13172866957524854
2021-02-06,Product A,East,61.31388122477273,0.2941306710811115
2022-01-04,Product A,North,362.50270525881893,0.15368542717304554
2022-11-26,Product D,North,86.99317867030175,0.03428573099939384
2022-06-09,Product A,East,459.80446074581283,0.22944029173778316
2021-10-06,Product A,North,258.99495630149426,0.20366931752335216
2021-08-05,Product A,West,111.88569866765692,0.231896016391676
2021-09-30,Product A,South,203.36706490543096,0.2854326086177043
2021-03-03,Product C,East,124.17110390604292,0.23294679079530542
2022-08-19,Product D,East,126.7618602006905,0.18340098066499405
2022-12-30,Product B,North,476.648744077149,0.25719267070825225
2021-12-08,Product A,East,,0.20197393180635945
2022-02-01,Product C,West,404.9610187574118,0.12243571704777692
2022-11-30,Product C,North,337.82250252995686,0.265685929272532
2021-01-19,Product C,North,354.3918630522765,0.06657013823531185
2021-06-26,Product B,North,109.26204731241734,0.21439238247261724
2022-09-04,Product A,North,155.38300106696855,0.2644690364822271
2022-01-31,Product D,West,,0.21939495591098887
2022-03-21,Product D,North,486.8447929136523,0.20918262571615706
2021-08-21,Product C,East,168.2040391693933,0.2257914882215508
2021-03-17,Product B,West,172.20594413796795,0.1395165744901933
2021-09-22,Product B,South,262.8037097649072,0.26225120464710777
2022-03-31,Product B,South,492.728140784947,0.06103094254082736
2022-12-19,Product D,East,171.03152562191198,0.03821592480010178
2022-01-19,Product C,East,233.13735933541875,0.08565263403555347
2022-07-18,Product A,West,451.16600703057804,0.15947321903249795
2022-05-21,Product D,South,51.314464679612904,0.15316853862280141
2022-01-02,Product C,South,67.8946842448563,0.246179627302976
2021-05-24,Product C,South,321.83225468204864,0.12137059692120522
2021-03-10,Product A,South,458.32107412078113,0.1453033278874526
2021-04-09,Product A,South,157.48549718086744,0.004010304977818691
2022-01-31,Product A,North,261.3387986063191,0.12292177093288172
2021-01-25,Product B,East,252.70938574601823,0.19433226988510263
2022-04-14,Product A,North,262.8371057429796,0.004652499187977654
2022-04-29,Product C,South,330.13386307838533,0.08426458955587313
2022-07-19,Product A,West,261.3846933458077,0.06238690778681698
2021-05-31,Product C,West,251.36066359510602,0.01259562867287647
2021-05-24,Product D,South,263.4297891940672,0.14377802697436123
2022-07-23,Product B,South,315.8903485719687,0.05451698796844695
2021-02-08,Product D,West,291.65336975811124,0.22292446188941403
2021-04-19,Product D,North,434.36119894272696,0.2543783651290045
2022-11-24,Product C,North,72.27358407214997,0.16367555480074433
2021-02-11,Product D,South,424.9926821628556,0.29451220275634243
2021-07-05,Product C,North,429.76607567527583,0.13514357144117858
2022-02-02,Product A,West,178.20860968893237,0.15401046306747465
2021-08-11,Product A,North,258.2833797571328,0.29676532618732504
2022-09-26,Product C,South,247.34231984184598,0.06946453078951464
2021-05-13,Product A,West,148.32942545935862,0.28276378190307155
2021-06-12,Product B,North,228.5585811888424,0.012851266535733973
2021-08-03,Product D,East,69.9744974768845,0.13391606707895842
2021-08-23,Product B,West,175.0199327517805,0.02100105363991973
2022-10-20,Product D,West,417.50697895282315,0.2187704228740929
2022-08-11,Product A,East,178.0530357933039,0.18252268076400532
2021-01-09,Product B,East,418.19300093671137,0.21199027904027892
2021-03-15,Product A,West,289.21975907199385,0.11234411999040508
2022-05-07,Product D,East,445.938204812522,0.11084458020941408
2021-09-10,Product C,South,308.6507994189868,0.013595783688268382
2021-08-18,Product C,South,63.35070037913292,0.10498348185889193
2022-06-03,Product B,South,353.9390933961901,0.2787865206786178
2021-06-23,Product A,West,70.1841056106059,0.11376796115413468
2022-10-15,Product A,East,252.7686585424103,0.249410311866591
2021-06-17,Product B,East,468.2420125129013,0.2526976514249802
2021-06-19,Product C,North,124.34177270203257,0.11197234691377014
2022-01-28,Product D,North,225.44255882369484,0.1895966041188567
2022-09-26,Product B,East,378.4371389818153,0.028611480681917587
2021-07-13,Product D,East,447.0163502426814,0.031103574220282947
2022-06-01,Product C,East,351.9243521341285,0.014597299098513993
2021-01-29,Product A,West,166.17796438602613,0.17430452801253285
2021-06-14,Product C,East,353.5735338122973,0.1278212932878291
2022-02-26,Product B,North,183.5274384968405,0.16440970699927202
2021-12-05,Product A,West,373.29315341843085,0.15632195715251634
2022-10-10,Product B,East,479.31490741326826,0.10506089732721909
2022-05-11,Product B,North,374.6270529978297,0.20324202444704187
2021-12-31,Product C,West,438.29622631058555,0.2275505642749172
2021-12-08,Product B,East,50.94672942914754,0.004388477663302714
2022-05-15,Product C,East,372.90745612921745,0.062172689930663494
2022-10-19,Product A,East,423.31440058936266,0.21397076042500104
2022-05-26,Product C,West,68.25143189510663,0.11598605179015026
2021-11-23,Product A,North,442.2189772797038,0.19874518408248246
2021-08-05,Product C,North,165.5124027395206,0.10408879792036753
2021-10-28,Product D,South,349.38144589012484,0.11722654569889113
2021-05-12,Product D,East,410.159695560533,0.047603662106905476
2021-03-11,Product B,South,348.19903087670997,0.077469305899848
2021-09-09,Product C,South,91.52815643296576,0.18162352725227618
2022-02-19,Product C,North,318.34468348716575,0.1299489333945499
2022-03-21,Product A,West,297.31264552496464,0.23229080488337853
2021-07-01,Product B,West,455.1445706334222,0.25577548648150283
2021-06-16,Product C,North,231.90787833989413,0.16249392546502794
2021-04-01,Product B,West,194.48649368917256,0.22748018761681774
2022-12-15,Product D,South,387.4328439964098,0.092071353958371
2022-06-15,Product C,East,235.70389673752848,0.12449136462002346
2021-02-08,Product C,North,340.74327875227834,0.21383330286504929
2021-05-06,Product B,East,340.9025405560731,0.11586359784510919
2022-03-27,Product C,West,449.617578962053,0.17655148054769665
2021-06-22,Product B,East,319.4115810435938,0.055611833724753444
2022-10-15,Product C,West,275.96912448289413,0.1799313944911494
2021-08-08,Product A,West,112.49209687843265,0.2584541121680681
2022-09-30,Product B,South,102.08192300541742,0.2605918919470277
2021-02-27,Product C,West,119.44470437738572,0.2173033218988619
2022-10-22,Product D,South,127.33181659719253,0.22372601372283782
2022-04-21,Product C,South,337.04469169863523,0.1673782335452102
2022-04-01,Product D,South,383.44156262356034,0.17540042704974743
2021-12-27,Product D,North,288.4961853168884,0.0400951744231554
2021-01-01,Product A,North,423.057979645471,0.13315775652639034
2022-01-22,Product B,West,496.06845203013495,0.13523288516590914
2021-12-14,Product C,South,419.0056831037102,0.28754935070032206
2021-07-09,Product A,North,362.69706815418164,0.12932605878698683
2022-05-20,Product C,South,289.62171474671595,0.1648027934708273
2021-07-10,Product D,East,251.9838822536187,0.15997541978373073
2022-05-23,Product B,East,87.97657124504406,0.19102851511329813
2022-01-04,Product C,East,229.71593677761092,0.22446984939956877
2022-02-13,Product C,West,459.5605865519604,0.06751256285126163
2021-04-27,Product D,South,413.61018345794884,0.15861732572953072
2021-05-14,Product C,East,147.22311425525925,0.2477753121948091
2021-02-27,Product C,North,259.97350311374714,0.13893441415125343
2022-07-10,Product D,East,417.52544115134503,0.0835372639120719
2022-11-16,Product A,East,80.32304965348513,0.19641272260688972
2022-11-03,Product D,East,224.32666355089668,0.24713021873973687
2021-06-22,Product A,West,,0.018942087878217394
2021-05-29,Product B,North,231.75403887655568,0.23303714502216813
2021-03-21,Product A,South,84.9265901291484,0.24649437988853135
2021-08-01,Product A,North,294.1404658395131,0.13845687827658204
2021-07-22,Product B,South,437.78412271323293,0.2949916970455402
2021-08-17,Product A,West,315.6284943289219,0.23601250221219272
2022-11-07,Product D,West,151.8255986964043,0.23209876946869973
2021-08-15,Product A,West,222.9078290618216,0.22435157232362155
2022-10-21,Product B,West,252.55551253186948,0.0451824309654822
2022-06-16,Product D,South,310.6698592192371,0.06516926593590323
2022-03-17,Product B,East,391.70796158867586,0.1391970394393275
2022-02-06,Product B,South,94.49312793828594,0.07920130498783975
2021-02-16,Product C,North,450.34341485790486,0.12457229170021213
2021-08-21,Product C,West,55.539366357234016,0.2665392329768762
2021-11-01,Product B,West,216.52355060341486,0.24729806756378075
2022-06-10,Product B,North,62.339139487695945,0.18901196354399466
2021-05-23,Product B,South,226.83840140538106,0.257436118275331
2022-02-19,Product C,East,286.6156694929957,0.23513171670517474
2022-05-28,Product C,East,280.25662396168025,0.12869547955226715
2022-01-08,Product A,North,124.53275616271941,0.06031954561498354
2022-07-20,Product A,East,340.58322954302554,0.15426031200280174
2021-09-16,Product B,South,70.1503027271007,0.22086866475856504
2022-10-18,Product D,South,392.8580690595869,0.1309258796188779
2022-04-16,Product D,North,475.9899952970958,0.20003157293516916
2021-01-12,Product C,South,202.89597221800304,0.028298227887313086
2021-11-26,Product C,West,282.7577217714494,0.224401420911421
2021-12-24,Product C,North,220.50962512646646,0.2438140859679186
2022-02-12,Product B,South,53.01967563682698,0.21205135673416234
2022-10-30,Product D,North,223.64352630280217,0.2901790762579097
2022-01-08,Product A,East,406.27411666760594,0.2479956172381921
2021-01-08,Product B,South,318.1949789825668,0.2709281183629615
2021-05-02,Product A,West,95.56696157682151,0.2800713250372944
2021-12-14,Product A,South,431.2127703622033,0.24040439756214255
2022-11-07,Product B,North,288.98840519835926,0.20227765260194971
2021-03-31,Product A,North,428.77551278510424,0.0017155744082367863
2022-10-10,Product D,South,311.0996834532632,0.1397477259669374
2022-11-29,Product A,West,301.85980017707294,0.1713486895867083
2021-11-12,Product D,West,97.36663333865557,0.09120908173439989
2021-06-27,Product D,West,125.31187991238258,0.09543133407104161
2022-06-24,Product D,North,487.411365423466,0.28834782471304954
2021-02-10,Product C,South,152.81903603964685,0.2675132595608238
2022-12-05,Product A,East,489.85345309566554,0.25475370165051126
2022-05-17,Product B,North,289.3607179359185,0.12180354051183317
2021-05-25,Product B,West,111.10507117877171,0.004109565122674364
2021-07-20,Product A,South,94.68599123916184,0.02406667393671422
2022-12-25,Product C,West,143.988831817583,0.09365891046528109
2022-04-06,Product C,East,466.5367985114011,0.004722873898703094
2022-07-12,Product D,West,236.36760094770204,0.005144934574559434
2022-07-01,Product A,West,227.94542059681146,0.2749809904927233
2021-09-10,Product A,East,190.94281748157832,0.21184755063571623
2022-01-25,Product B,South,116.17783275496477,0.0926867970204458
2022-08-17,Product A,North,269.5330387365829,0.03979337328028595
2021-09-13,Product C,South,108.52150213001241,0.15349071536852313
2022-12-10,Product A,East,425.9661063720474,0.001603848256309337
2022-03-26,Product B,West,216.6786438238879,0.2815241231574432
2021-01-10,Product D,South,218.66160550180837,0.12444453581668416
2021-08-30,Product B,North,263.3028928174201,0.12070048657119982
2021-09-08,Product B,East,249.85747092458823,0.11717808227453465
2021-01-05,Product D,South,497.68608787669467,0.020798499116329427
2021-04-29,Product B,North,295.42150454823616,0.19149667193754796
2022-01-09,Product B,East,89.6907667054418,0.21990108588850601
2021-03-06,Product A,North,323.0948037096185,0.20283761927648708
2021-05-26,Product A,East,118.21293179144598,0.04153064799881829
2021-08-12,Product D,West,63.92194012910389,0.17365205041067777
2021-08-27,Product A,South,486.8339691547617,0.17084534525167613
2021-06-26,Product A,North,398.0925011905538,0.2605232363824146
2021-10-09,Product B,East,491.0490465861951,0.1137382975126941
2021-03-04,Product C,North,265.0453016100091,0.11144578309783026
2021-08-05,Product A,North,289.5158890170393,0.18555811761545568
2022-11-20,Product C,South,125.7516301636086,0.1899217960498539
2022-04-06,Product A,West,161.10834200041353,0.1407855681977371
2022-09-02,Product A,North,427.34714670627267,0.1329178086991263
2021-04-15,Product D,East,210.28354120291738,0.1482443011913648
2021-04-09,Product D,East,422.06673820838853,0.25831358985099356
2022-05-26,Product D,West,369.0561759291643,0.138350070376173
2022-01-20,Product C,East,129.72691637233947,0.28197953759094674
2022-02-09,Product B,West,278.35086475388397,0.1512011290788978
2022-06-02,Product A,East,354.8242946834226,0.28476020795426743
2022-04-21,Product A,South,155.7667466617213,0.2498495705607227
2022-12-10,Product A,North,423.80982973403457,0.10872939678474873
2022-10-07,Product C,South,295.172445895334,0.2590924263889848
2022-03-13,Product D,North,124.35892269917144,0.03301898526033457
2021-01-23,Product B,North,312.3429917740711,0.27751415260290435
2022-07-19,Product C,North,499.87121187016135,0.18949305452486748
2022-11-08,Product D,South,117.7346712485361,0.016317224556693353
2022-12-15,Product C,North,417.5406185537876,0.19327701709524345
2022-04-03,Product B,South,143.28905143440107,0.2922742962434268
2021-03-24,Product D,West,402.0747482570393,0.020940196384388675
2021-05-25,Product C,East,380.56006540463596,0.16640631293402589
2021-03-26,Product B,East,185.22022352019457,0.22433830492781173
2021-03-19,Product A,North,196.62040290400242,0.24307757600985938
2022-04-02,Product B,South,406.6346263833136,0.12414823959623875
2021-01-01,Product A,East,257.65048034929066,0.061249967750472895
2021-02-20,Product C,South,378.86811292031393,0.01270268363171515
2022-11-16,Product D,South,116.59286631462564,0.1739178471291674
2022-12-18,Product D,North,433.65100185569906,0.13587332108028324
2022-03-22,Product C,East,369.8981225070436,0.2846233185449133
2022-03-25,Product D,North,458.12426397567526,0.018181472314472934
2022-05-03,Product D,North,109.56757056573761,0.20561860303380172
2021-02-03,Product A,East,316.85652516226895,0.00748986663601715
2021-12-14,Product C,East,319.6042632681463,0.05143025301316282
2021-04-05,Product B,West,209.0573332460521,0.13607369997685023
2021-03-13,Product A,West,256.309891056166,0.13646173284086047
2022-07-05,Product C,South,67.09170348043406,0.20571016288009317
2021-06-03,Product A,East,385.6370173821554,0.27306391046032696
2021-09-07,Product B,West,297.1951157314283,0.19170964767447624
2022-11-05,Product B,South,75.9834733411282,0.2860605293554526
2022-03-14,Product C,South,356.3401518322185,0.2644846919633993
2021-04-28,Product B,South,260.05193475403456,0.17534993865923706
2021-11-02,Product A,West,65.50756674125,0.25013758527564817
2021-09-25,Product B,East,486.3234770816429,0.19277328309709021
2021-02-23,Product A,North,477.1004643902482,0.023567349277118142
2021-08-24,Product A,South,280.80608726623893,0.22216941697785297
2022-01-24,Product B,West,92.15258931765959,0.028472532380203863
2022-02-05,Product C,West,389.5795497193663,0.17822483417091373
2022-09-16,Product D,North,271.3689950475781,0.21079206175746865
2021-10-30,Product B,North,186.10136523022095,0.01995828246325657
2021-07-26,Product A,West,271.1381798878506,0.06923839617795953
2021-08-17,Product A,East,285.099865432459,0.27470166967849496
2022-08-01,Product B,North,303.22026456005267,0.1848943476698689
2021-03-16,Product C,West,10000.0,0.07388580564315947
2022-03-11,Product C,North,322.5898864125755,0.207203931344402
2021-04-13,Product A,East,463.4306197728698,0.17903292598850687
2022-02-26,Product A,South,213.02063919436603,0.1504727099753845
2022-12-05,Product C,North,376.5724084489771,0.2928560924964251
2021-11-02,Product D,East,452.5036505709045,0.20503613322225267
2021-04-08,Product B,West,,0.11263233290037379
2021-12-01,Product A,North,249.55512637185686,0.24002202962306038
2022-03-11,Product A,North,320.95264340965076,0.2653749878763563
2022-03-23,Product C,West,316.13304174011967,0.037566167855049425
2021-11-04,Product B,South,412.9652040468246,0.06016589335357994
2021-09-06,Product C,West,264.4175227002317,0.0648681027383339
2021-06-15,Product B,North,498.2553273377485,0.20736354281596212
2022-04-26,Product B,West,76.76220599027636,0.18091186651598498
2021-12-01,Product B,East,51.42553186131578,0.18569746940957646
2022-06-26,Product A,West,338.0892402018307,0.2822319899068503
2021-04-16,Product D,North,184.2957105628445,0.23277345984219178
2022-07-17,Product C,West,158.17207491476773,0.03838107735353495
2021-03-22,Product D,South,190.3545860019262,0.10425212472755431
2021-05-13,Product C,West,165.22140429722944,0.1306180938527207
2021-05-18,Product B,South,63.85552234720153,0.11878847662428146
2021-07-03,Product A,East,487.18986907576493,0.20079258274856374
2022-02-05,Product D,South,149.33546980375178,0.26756793097696874
2021-11-26,Product A,West,380.31339316518785,0.0918154390568364
2022-05-23,Product C,North,393.1683776123789,0.16556314092635568
2021-03-10,Product A,South,468.1658291032532,0.2368228265740757
2022-06-30,Product A,East,63.747255692020985,0.1248654176536048
2021-02-22,Product D,South,442.42175230115345,0.05043543851978875
2022-03-26,Product B,South,287.2517813779101,0.14248528957912446
2021-07-24,Product A,South,334.64484948462257,0.01656675622290854
2021-05-06,Product B,East,340.01162470446513,0.28271503620068306
2021-02-12,Product C,West,418.9090122431274,0.02244636155849191
2021-04-21,Product A,South,200.03329497159973,0.13153701457517344
2022-10-25,Product D,South,379.87303543699704,0.15896437832655785
2021-07-02,Product C,North,287.8601493749887,0.2955911496861856
2021-04-05,Product C,East,407.0273064374065,0.049806547092858235
2022-01-09,Product D,South,495.74571474656005,0.03432945558370757
2022-06-04,Product A,East,140.29295783169255,0.0026118441187630735
2021-12-26,Product A,South,497.59188870199904,0.04667143106079069
2022-11-27,Product C,West,90.4154694272483,0.06218189372030028
2021-10-08,Product A,West,51.04289655716624,0.18917428247492768
2021-07-14,Product B,South,69.87287128002407,0.06591203711742012
2021-07-14,Product D,West,203.80208213154276,0.0061562444187975626
2022-10-29,Product B,South,334.80784880529535,0.2479855036507466
2021-04-03,Product A,West,81.06329339953234,0.10967871030119003
2022-11-03,Product C,North,52.54961653830527,0.10610900597422018
2021-03-02,Product D,North,471.69096280645766,0.09074370875037797
2022-09-26,Product A,North,419.8669861729683,0.2926119831439262
2021-02-20,Product A,East,414.132427012564,0.05103462519278444
2022-02-07,Product C,East,447.9909239758897,0.2694714191859705
2021-01-05,Product C,North,365.01542274744696,0.23304099964196637
2022-04-11,Product B,East,96.98185838663665,0.022943986649793923
2022-08-27,Product D,West,229.59508463317536,0.2960187304502546
2022-11-13,Product D,South,375.4172689090833,0.08140978906170317
2022-06-18,Product C,South,176.1505073561844,0.029574878106723698
2022-02-09,Product B,South,359.3328638613069,0.24879427023772782
2022-05-28,Product D,North,61.02430172044356,0.21200266010330995
2022-10-07,Product C,East,187.76180339581694,0.18516564176337022
2021-08-21,Product A,West,297.1086513247277,0.04679425910967994
2022-06-08,Product D,West,334.44042327780903,0.14354883487678857
2021-12-12,Product B,North,309.66829900785984,0.23416680806616413
2021-02-15,Product B,West,363.9903242330433,0.09108718144315207
2022-06-30,Product B,West,52.73993670792758,0.09350694855451243
2021-03-19,Product A,West,95.42353998988467,0.0009422718144366348
2022-12-31,Product D,West,441.02491352561526,0.05227302049361386
2021-03-14,Product D,East,356.78688984057254,0.2626216875365503
2021-09-06,Product A,West,100.81923920870508,0.1325239474913121
2021-02-16,Product D,South,428.93349682936065,0.2952703497703302
2021-05-01,Product A,North,159.0040480210551,0.11871238907213777
2021-08-02,Product A,East,265.21694788785055,0.21455593643407236
2021-08-27,Product A,West,115.33843079809714,0.08457571287141874
2021-02-25,Product B,East,369.549525389768,0.10914289234228004
2021-12-16,Product D,West,350.08448945642056,0.05721779627726839
2021-04-17,Product A,South,145.00061202476127,0.10411871054981849
2021-02-17,Product D,North,438.5303450856508,0.16417125612619293
2022-07-27,Product B,West,230.58771089887048,0.2975318642937748
2021-12-03,Product A,West,181.6317909818338,0.19926051392153568
2021-01-26,Product C,West,118.54831525904095,0.059773786322494214
2021-09-14,Product B,West,169.77560563199185,0.01348843247746534
2021-01-08,Product C,North,59.91211455071765,0.03790694439435318
2022-09-17,Product D,North,312.465871605252,0.1687665603819142
2021-09-10,Product D,South,429.0038358547766,0.2295480986450299
2022-11-23,Product B,North,297.04120224873884,0.28212576219022406
2022-12-20,Product D,West,148.67328286574406,0.004746951599046245
2021-10-30,Product C,South,65.15113019624272,0.15682804246856094
2022-10-01,Product A,South,146.5826329664613,0.14126020686695304
2021-02-25,Product A,South,237.25464263199154,0.1968165065927112
2022-12-27,Product A,West,391.82514291490844,0.16787365633960258
2022-06-10,Product B,East,134.52928364199835,0.20611174517474415
2022-04-19,Product D,West,373.9061540096087,0.1974247754247571
2021-01-28,Product C,North,440.1200607583477,0.03510351745738386
2021-03-19,Product D,North,254.27608164876068,0.23991537408561586
2021-08-04,Product D,West,419.64439623916695,0.03696977271489745
2022-01-21,Product D,West,299.595806615793,0.20955918756274114
2021-12-31,Product A,South,336.69087668640725,0.12484361029218201
2022-10-28,Product C,West,286.8253071521912,0.15415522037297938
2022-06-10,Product C,South,258.4277225381038,0.2709894043127132
2022-11-30,Product D,North,155.59404879913222,0.26696511794204597
2021-11-08,Product A,South,186.43732675747071,0.24535689169650884
2021-01-07,Product A,West,180.48655352462407,0.153044514136897
2021-01-03,Product C,North,303.4800189292166,0.22087194304014993
2022-09-15,Product A,East,103.97916186075047,0.15386911665564282
2021-12-29,Product A,South,462.5562608160508,0.2608818247424332
2022-05-23,Product A,North,374.29481537740094,0.12083274996986997
2021-10-01,Product B,South,230.65053391093713,0.29107060332446305
2022-05-21,Product D,North,121.38086503687008,0.27969682746866326
2021-01-15,Product C,North,446.89647637473615,0.22248078583553565
2021-07-11,Product C,South,420.70014054552433,0.08382476525282159
2022-09-23,Product B,East,374.7746987227307,0.039496076637977516
2022-04-30,Product D,North,172.19617133505906,0.25641103502795926
2021-01-28,Product C,North,231.10098684515103,0.04959068584138838
2022-12-15,Product A,North,96.23671360359052,0.2562782366992007
2021-02-08,Product C,East,135.06778612738927,0.14722950201370813
2021-09-30,Product A,East,402.3574867925298,0.12196703514243126
2021-08-19,Product B,West,371.7674234828077,0.2709572336503287
2021-03-27,Product A,South,317.0685933391706,0.18115529476208336
2022-04-19,Product C,East,453.0770266667778,0.17298420213891533
2021-05-06,Product C,South,312.4699330158704,0.1676297833873193
2022-06-21,Product C,West,260.13559998362484,0.11135085480585942
2021-05-25,Product B,South,203.16683583759323,0.23569293105873818
2022-06-09,Product B,East,473.20182758127766,0.0758395332047319
2021-07-31,Product D,South,87.22195768595907,0.2816684880123825
2021-01-25,Product C,East,468.89931742736377,0.26819556151408824
2022-08-03,Product A,South,422.02159696895825,0.10124409770246945
2022-01-29,Product B,East,108.46846604106558,0.2188391309494991
2021-03-08,Product C,East,304.2429609538641,0.17196695833487743
2021-08-21,Product C,South,439.9465917870891,0.10129479059977038
2021-04-19,Product B,West,307.3141236232192,0.296556494398634
2021-05-26,Product D,North,458.23991970228,0.007571203754479261
2021-04-21,Product B,West,474.3427175672191,0.075793809186386
2021-08-16,Product B,South,240.07303498293766,0.15602221833334512
2021-04-21,Product A,West,219.79114763284562,0.15658590104356915
2022-04-15,Product A,East,471.34451928612054,0.17667992248366923
2021-02-03,Product D,North,353.81302751735063,0.22550285160687578
2022-09-15,Product C,South,102.21020660667618,0.1870433491557889
2022-01-04,Product B,South,69.03128715020654,0.1800844381584111
2022-08-18,Product D,South,304.0830729487684,0.01605433887391299
2022-07-08,Product A,North,468.5769344472911,0.11295908633678949
2022-03-01,Product B,East,429.9119160826183,0.0696167219103468
2022-09-05,Product C,South,354.1314859089514,0.07961103348059263
2022-06-02,Product A,West,112.60213200098939,0.16630124230210344
2022-11-23,Product A,South,164.404122686913,0.059851594478882525
2021-10-09,Product A,South,443.98005194867727,0.08818473030506925
2021-11-16,Product D,South,132.26325649560522,0.07112541255520202
2022-03-19,Product C,South,175.29773371269556,0.2845508829654584
2021-11-11,Product B,East,108.32029303794889,0.28339971965132854
2022-01-12,Product D,West,354.248704136485,0.1829824675788155
2021-10-16,Product D,East,474.7920374134443,0.27735674061956994
2022-03-13,Product D,West,171.0356142179237,0.23574379364051193
2022-10-24,Product A,South,263.9329735325332,0.1769843648405426
2021-10-04,Product C,North,335.45288287004195,0.0019305634490387135
2022-12-11,Product D,East,499.7598116970338,0.2317548858238212
2022-08-05,Product B,North,97.16362924890745,0.21074650247654064
2022-05-18,Product C,East,274.3568597775691,0.1845760959847242
